state,fips,cases,deaths,new_cases,new_deaths
Oregon,41001.0,587.0,5.0,4.0,0.0
Oregon,41001.0,587.0,5.0,0.0,0.0
Oregon,41001.0,589.0,5.0,2.0,0.0
Oregon,41001.0,589.0,5.0,0.0,0.0
Oregon,41001.0,589.0,5.0,0.0,0.0
Oregon,41001.0,589.0,5.0,0.0,0.0
Oregon,41001.0,591.0,5.0,2.0,0.0
Oregon,41001.0,596.0,6.0,5.0,1.0
Oregon,41001.0,599.0,7.0,3.0,1.0
Oregon,41001.0,600.0,7.0,1.0,0.0
Oregon,41001.0,602.0,7.0,2.0,0.0
Oregon,41001.0,603.0,7.0,1.0,0.0
Oregon,41001.0,605.0,7.0,2.0,0.0
Oregon,41001.0,609.0,7.0,4.0,0.0
Oregon,41001.0,611.0,7.0,2.0,0.0
Oregon,41001.0,611.0,7.0,0.0,0.0
Oregon,41001.0,611.0,7.0,0.0,0.0
Oregon,41001.0,612.0,7.0,1.0,0.0
Oregon,41001.0,612.0,7.0,0.0,0.0
Oregon,41001.0,612.0,7.0,0.0,0.0
Oregon,41001.0,614.0,7.0,2.0,0.0
Oregon,41001.0,619.0,7.0,5.0,0.0
Oregon,41001.0,623.0,7.0,4.0,0.0
Oregon,41001.0,625.0,7.0,2.0,0.0
Oregon,41001.0,629.0,7.0,4.0,0.0
Oregon,41001.0,629.0,7.0,0.0,0.0
Oregon,41001.0,634.0,7.0,5.0,0.0
Oregon,41001.0,639.0,7.0,5.0,0.0
Oregon,41001.0,646.0,7.0,7.0,0.0
Oregon,41001.0,648.0,7.0,2.0,0.0
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,,,,
Oregon,41003.0,1.0,0.0,,
Oregon,41003.0,1.0,0.0,0.0,0.0
Oregon,41003.0,2.0,0.0,1.0,0.0
Oregon,41003.0,2.0,0.0,0.0,0.0
Oregon,41003.0,2.0,0.0,0.0,0.0
Oregon,41003.0,2.0,0.0,0.0,0.0
Oregon,41003.0,4.0,0.0,2.0,0.0
Oregon,41003.0,4.0,0.0,0.0,0.0
Oregon,41003.0,4.0,0.0,0.0,0.0
Oregon,41003.0,6.0,0.0,2.0,0.0
Oregon,41003.0,6.0,0.0,0.0,0.0
Oregon,41003.0,6.0,0.0,0.0,0.0
Oregon,41003.0,9.0,0.0,3.0,0.0
Oregon,41003.0,9.0,0.0,0.0,0.0
Oregon,41003.0,10.0,0.0,1.0,0.0
Oregon,41003.0,12.0,1.0,2.0,1.0
Oregon,41003.0,13.0,1.0,1.0,0.0
Oregon,41003.0,15.0,1.0,2.0,0.0
Oregon,41003.0,17.0,1.0,2.0,0.0
Oregon,41003.0,19.0,1.0,2.0,0.0
Oregon,41003.0,19.0,1.0,0.0,0.0
Oregon,41003.0,21.0,1.0,2.0,0.0
Oregon,41003.0,21.0,1.0,0.0,0.0
Oregon,41003.0,21.0,1.0,0.0,0.0
Oregon,41003.0,21.0,2.0,0.0,1.0
Oregon,41003.0,21.0,2.0,0.0,0.0
Oregon,41003.0,22.0,2.0,1.0,0.0
Oregon,41003.0,23.0,2.0,1.0,0.0
Oregon,41003.0,23.0,2.0,0.0,0.0
Oregon,41003.0,24.0,3.0,1.0,1.0
Oregon,41003.0,25.0,3.0,1.0,0.0
Oregon,41003.0,27.0,4.0,2.0,1.0
Oregon,41003.0,27.0,4.0,0.0,0.0
Oregon,41003.0,27.0,4.0,0.0,0.0
Oregon,41003.0,27.0,5.0,0.0,1.0
Oregon,41003.0,28.0,5.0,1.0,0.0
Oregon,41003.0,27.0,5.0,-1.0,0.0
Oregon,41003.0,27.0,5.0,0.0,0.0
Oregon,41003.0,27.0,5.0,0.0,0.0
Oregon,41003.0,27.0,5.0,0.0,0.0
Oregon,41003.0,28.0,5.0,1.0,0.0
Oregon,41003.0,29.0,5.0,1.0,0.0
Oregon,41003.0,29.0,5.0,0.0,0.0
Oregon,41003.0,29.0,5.0,0.0,0.0
Oregon,41003.0,29.0,5.0,0.0,0.0
Oregon,41003.0,30.0,5.0,1.0,0.0
Oregon,41003.0,32.0,5.0,2.0,0.0
Oregon,41003.0,32.0,5.0,0.0,0.0
Oregon,41003.0,32.0,5.0,0.0,0.0
Oregon,41003.0,36.0,5.0,4.0,0.0
Oregon,41003.0,39.0,5.0,3.0,0.0
Oregon,41003.0,40.0,5.0,1.0,0.0
Oregon,41003.0,44.0,5.0,4.0,0.0
Oregon,41003.0,43.0,5.0,-1.0,0.0
Oregon,41003.0,44.0,5.0,1.0,0.0
Oregon,41003.0,47.0,5.0,3.0,0.0
Oregon,41003.0,49.0,5.0,2.0,0.0
Oregon,41003.0,50.0,5.0,1.0,0.0
Oregon,41003.0,50.0,5.0,0.0,0.0
Oregon,41003.0,50.0,5.0,0.0,0.0
Oregon,41003.0,51.0,5.0,1.0,0.0
Oregon,41003.0,51.0,5.0,0.0,0.0
Oregon,41003.0,51.0,5.0,0.0,0.0
Oregon,41003.0,54.0,5.0,3.0,0.0
Oregon,41003.0,54.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,1.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,55.0,5.0,0.0,0.0
Oregon,41003.0,56.0,5.0,1.0,0.0
Oregon,41003.0,57.0,5.0,1.0,0.0
Oregon,41003.0,57.0,5.0,0.0,0.0
Oregon,41003.0,62.0,5.0,5.0,0.0
